iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld Wuh xsmd lai kdiff kdir wdir
2012 3 18 0 -999.0 1.2950956 13.506103 -999.0 -999.0 3.626 105.0 1.8832541834985932 99.042576 0.0 0.0 -999.0 323.7875 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 19 0 -999.0 3.5473523 21.066254 -999.0 -999.0 3.421 105.0 1.6624892876809554 99.014428 0.0 0.0 -999.0 324.57394 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 20 0 -999.0 0.92699665 15.722197 -999.0 -999.0 2.884 105.0 1.8627474836806641 98.96645699999999 0.0 0.0 -999.0 316.55792 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 21 0 -999.0 1.8347654 17.410524 -999.0 -999.0 2.649 105.0 1.7185111338042702 98.96813499999999 0.0 0.0 -999.0 323.89566 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 22 0 -999.0 0.3717275 17.302755 -999.0 -999.0 2.552 105.0 2.239955300915767 98.92172000000001 0.0 0.0 -999.0 322.57767 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 23 0 -999.0 0.25006944 16.366028 -999.0 -999.0 2.386 105.0 2.3290759646490073 98.979895 0.0 0.0 -999.0 323.497 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 0 0 -999.0 -1.032031 11.784618 -999.0 -999.0 1.281 97.66636776187947 3.986290299608072 99.027382 0.0 0.16059028 -999.0 315.65247 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 1 0 -999.0 2.4586635 17.963163 -999.0 -999.0 2.91 90.33159577956717 1.948151517701831 99.086682 0.0 27.765173 -999.0 311.74023 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 2 0 -999.0 10.622327 44.119743 -999.0 -999.0 3.031 88.98985801466917 2.1606441187996097 99.11691499999999 0.0 79.2201 -999.0 316.0032 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 3 0 -999.0 44.945923 80.18521 -999.0 -999.0 2.872 85.42071997457657 2.7292136264711644 99.098111 0.0 214.00075 -999.0 303.9513 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 4 0 -999.0 82.233025 89.28171 -999.0 -999.0 2.703 81.97153346518586 3.2925667104314584 98.997792 0.0 291.0627 -999.0 309.80112 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 5 0 -999.0 62.30581 66.7256 -999.0 -999.0 2.812 79.74224615485286 3.660080119690008 98.856298 0.0 214.16136 -999.0 317.64722 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 6 0 -999.0 90.82094 84.18082 -999.0 -999.0 2.406 77.0762485772683 4.117623842497721 98.702229 0.0 306.5313 -999.0 311.36633 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 7 0 -999.0 100.65977 89.3121 -999.0 -999.0 2.45 74.63757710159148 4.560012071431231 98.61430800000001 0.0 326.81815 -999.0 318.58972 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 8 0 -999.0 54.107826 65.99334 -999.0 -999.0 2.409 74.23753849017893 4.62780028896492 98.556215 0.0 222.94461 -999.0 303.87097 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 9 0 -999.0 18.059158 42.080494 -999.0 -999.0 2.461 55.15290415796711 4.744521303324007 98.531743 0.0 111.89388 -999.0 312.9964 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 10 0 -999.0 -3.2967708 18.700941 -999.0 -999.0 1.771 72.65127899177868 4.942018322367858 98.607546 0.0 33.41656 -999.0 311.88855 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 11 0 -999.0 -2.4888282 3.9785416 -999.0 -999.0 2.293 75.05889355844786 4.4865525183248 98.65798 0.0 0.08027778 -999.0 289.4921 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 12 0 -999.0 -1.9023696 4.1388106 -999.0 -999.0 2.249 73.27211981354452 4.827569327471792 98.652206 0.0 0.0 -999.0 299.79187 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 13 0 -999.0 -3.6274393 4.8903995 -999.0 -999.0 2.688 73.4113420038342 4.802562380686709 98.66569500000001 0.0 0.0 -999.0 298.07367 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 14 0 -999.0 -5.52408 7.0816326 -999.0 -999.0 2.141 52.79448405563826 5.385281031144018 98.660702 0.0 0.0 -999.0 313.61136 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 15 0 -999.0 -9.077162 8.396918 -999.0 -999.0 2.117 53.619927695588686 5.165458942873897 98.669765 0.0 0.0 -999.0 306.83755 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 16 0 -999.0 -8.893116 9.745364 -999.0 -999.0 1.892 54.03770745553531 5.049706232490905 98.633656 0.0 0.0 -999.0 310.86877 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 17 0 -999.0 -8.287934 10.016163 -999.0 -999.0 1.853 55.26110258337225 4.725699908974661 98.593704 0.0 0.0 -999.0 308.90802 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 18 0 -999.0 -7.2335505 9.574054 -999.0 -999.0 1.845 56.261103280921276 4.46578553074886 98.55536199999999 0.0 0.0 -999.0 305.4516 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 19 0 -999.0 -5.5209637 7.94375 -999.0 -999.0 2.128 57.809938190308664 4.071979227702684 98.48914 0.0 0.0 -999.0 293.4538 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 20 0 -999.0 -5.826667 7.3662415 -999.0 -999.0 2.796 60.28376150712737 3.4758530496350204 98.45101600000001 0.0 0.0 -999.0 286.53784 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 21 0 -999.0 -4.385469 6.1697745 -999.0 -999.0 2.901 61.49388907463995 3.1930486486108407 98.42609900000001 0.0 0.0 -999.0 279.4674 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 22 0 -999.0 -3.3529253 5.318698 -999.0 -999.0 2.728 63.94486645226828 2.648545927533007 98.446034 0.0 0.0 -999.0 274.3129 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 4 23 0 -999.0 -3.0004253 4.862769 -999.0 -999.0 2.651 64.40358508592546 2.550347241029556 98.457686 0.0 0.0 -999.0 270.12405 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 0 0 -999.0 -3.4932985 4.945668 -999.0 -999.0 2.587 63.9252111336591 2.653777968557847 98.452573 0.0 0.31114584 -999.0 270.67877 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 1 0 -999.0 0.17832471 11.259609 -999.0 -999.0 2.9 66.76038076064256 2.057317277071604 98.513545 0.0 58.672256 -999.0 258.6655 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 2 0 -999.0 29.60746 37.722908 -999.0 -999.0 2.211 66.73125775789107 2.065137696747115 98.525843 0.0 181.16634 -999.0 263.0938 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 3 0 -999.0 79.78423 69.07985 -999.0 -999.0 1.709 62.00694564526794 3.092558249859678 98.538015 0.0 320.40384 -999.0 265.13644 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 4 0 -999.0 130.70969 102.33237 -999.0 -999.0 1.071 76.35618641189113 4.216920968985562 98.471284 0.0 457.62375 -999.0 272.4093 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 5 0 -999.0 140.77934 115.65934 -999.0 -999.0 0.738 70.45823736300012 5.3377034892044435 98.32809900000001 0.0 503.22653 -999.0 268.3642 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 6 0 -999.0 154.40523 131.9844 -999.0 -999.0 0.615 68.20972483332353 5.779753761144093 98.183519 0.0 559.3491 -999.0 262.74927 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 7 0 -999.0 110.19601 103.76095 -999.0 -999.0 0.685 66.86125333137153 6.055686746199342 98.115428 0.0 409.68213 -999.0 295.7977 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 8 0 -999.0 70.41332 76.71738 -999.0 -999.0 0.905 67.09599477456287 5.9993875412088755 98.074307 0.0 274.9617 -999.0 306.65063 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
